typeID,activityID,time
20594,5,720
20596,1,900
20596,3,315
20596,4,315
20596,5,720
20598,1,1800
20598,3,630
20598,4,630
20598,5,1440
20600,1,1800
20600,3,630
20600,4,630
20600,5,1440
20602,1,2700
20602,3,945
20602,4,945
20602,5,2160
20604,1,2700
20604,3,945
20604,4,945
20604,5,2160
20606,1,1800
20606,3,630
20606,4,630
20606,5,1440
20608,1,1800
20608,3,630
20608,4,630
20608,5,1440
20610,1,1800
20610,3,630
20610,4,630
20610,5,1440
20612,1,1800
20612,3,630
20612,4,630
20612,5,1440
20614,1,1800
20614,3,630
20614,4,630
20614,5,1440
20618,1,900
20618,3,315
20618,4,315
20618,5,720
20620,1,900
20620,3,315
20620,4,315
20620,5,720
20622,1,1800
20622,3,630
20622,4,630
20622,5,1440
20624,1,2700
20624,3,945
20624,4,945
20624,5,2160
20626,1,900
20626,3,315
20626,4,315
20626,5,720
20628,1,1800
20628,3,630
20628,4,630
20628,5,1440
20630,1,900
20630,3,315
20630,4,315
20630,5,720
20632,1,1800
20632,3,630
20632,4,630
20632,5,1440
20634,1,1800
20634,3,630
20634,4,630
20634,5,1440
20636,1,1800
20636,3,630
20636,4,630
20636,5,1440
20638,1,1800
20638,3,630
20638,4,630
20638,5,1440
20640,1,1800
20640,3,630
20640,4,630
20640,5,1440
20642,1,1800
20642,3,630
20642,4,630
20642,5,1440
20702,1,36000
20702,3,12600
20702,4,12600
20702,5,28800
20702,8,72000
20704,1,36000
20704,3,12600
20704,4,12600
20704,5,28800
20704,8,72000
21010,1,16000
21010,3,6300
21010,4,6300
21010,5,12800
21012,1,16000
21012,3,6300
21012,4,6300
21012,5,12800
21014,1,16000
21014,3,6300
21014,4,6300
21014,5,12800
21018,1,16000
21018,3,6300
21018,4,6300
21018,5,12800
21020,1,16000
21020,3,6300
21020,4,6300
21020,5,12800
21022,1,16000
21022,3,6300
21022,4,6300
21022,5,12800
21024,1,16000
21024,3,6300
21024,4,6300
21024,5,12800
21026,1,16000
21026,3,6300
21026,4,6300
21026,5,12800
21028,1,16000
21028,3,6300
21028,4,6300
21028,5,12800
21030,1,16000
21030,3,6300
21030,4,6300
21030,5,12800
21036,1,16000
21036,3,6300
21036,4,6300
21036,5,12800
21038,1,16000
21038,3,6300
21038,4,6300
21038,5,12800
21040,1,16000
21040,3,6300
21040,4,6300
21040,5,12800
21042,1,16000
21042,3,6300
21042,4,6300
21042,5,12800
21055,1,1800
21055,3,105
21055,4,105
21055,5,1440
21095,1,300
21095,3,105
21095,4,105
21095,5,240
21098,1,6000
21098,3,2100
21098,4,2100
21098,5,4800
21335,1,300
21335,3,105
21335,4,105
21335,5,240
21471,1,900
21471,3,315
21471,4,315
21471,5,720
21473,1,1800
21473,3,630
21473,4,630
21473,5,1440
21475,1,2700
21475,3,945
21475,4,945
21475,5,2160
21477,1,900
21477,3,315
21477,4,315
21477,5,720
21479,1,1800
21479,3,630
21479,4,630
21479,5,1440
21481,1,2700
21481,3,945
21481,4,945
21481,5,2160
21483,1,900
21483,3,315
21483,4,315
21483,5,720
21485,1,900
21485,3,315
21485,4,315
21485,5,720
21487,1,900
21487,3,315
21487,4,315
21487,5,720
21489,1,900
21489,3,315
21489,4,315
21489,5,720
21492,1,900
21492,3,315
21492,4,315
21492,5,720
21494,1,900
21494,3,315
21494,4,315
21494,5,720
21497,1,900
21497,3,315
21497,4,315
21497,5,720
21499,1,900
21499,3,315
21499,4,315
21499,5,720
21501,1,900
21501,3,315
21501,4,315
21501,5,720
21505,1,900
21505,3,315
21505,4,315
21505,5,720
21507,1,1800
21507,3,630
21507,4,630
21507,5,1440
21509,1,1800
21509,3,630
21509,4,630
21509,5,1440
21511,1,1800
21511,3,630
21511,4,630
21511,5,1440
21513,1,1800
21513,3,630
21513,4,630
21513,5,1440
21522,1,900
21522,3,315
21522,4,315
21522,5,720
21524,1,900
21524,3,315
21524,4,315
21524,5,720
21526,1,900
21526,3,315
21526,4,315
21526,5,720
21528,1,900
21528,3,315
21528,4,315
21528,5,720
21530,1,900
21530,3,315
21530,4,315
21530,5,720
21535,1,900
21535,3,315
21535,4,315
21535,5,720
21537,1,1800
21537,3,630
21537,4,630
21537,5,1440
21539,1,2700
21539,3,945
21539,4,945
21539,5,2160
21541,1,1800
21541,3,630
21541,4,630
21541,5,1440
21543,1,900
21543,3,315
21543,4,315
21543,5,720
21546,1,900
21546,3,315
21546,4,315
21546,5,720
21548,1,900
21548,3,315
21548,4,315
21548,5,720
21550,1,900
21550,3,315
21550,4,315
21550,5,720
21552,1,1800
21552,3,630
21552,4,630
21552,5,1440
21554,1,1800
21554,3,630
21554,4,630
21554,5,1440
21556,1,1800
21556,3,630
21556,4,630
21556,5,1440
21558,1,2700
21558,3,945
21558,4,945
21558,5,2160
21560,1,2700
21560,3,945
21560,4,945
21560,5,2160
21562,1,2700
21562,3,945
21562,4,945
21562,5,2160
21604,1,3600
21604,3,1260
21604,4,1260
21604,5,2880
21629,1,6000
21629,3,2100
21629,4,2100
21629,5,4800
21639,1,3000
21639,3,1050
21639,4,1050
21639,5,2400
21641,1,3000
21641,3,1050
21641,4,1050
21641,5,2400
21854,1,300
21854,3,105
21854,4,105
21854,5,240
21856,1,300
21856,3,105
21856,4,105
21856,5,240
21858,1,300
21858,3,105
21858,4,105
21858,5,240
21868,1,600
21868,3,210
21868,4,210
21868,5,480
21868,8,45600
21943,1,180000
21943,3,63000
21943,4,63000
21943,5,144000
21944,1,180000
21944,3,63000
21944,4,63000
21944,5,144000
21945,1,180000
21945,3,63000
21945,4,63000
21945,5,144000
21946,1,180000
21946,3,63000
21946,4,63000
21946,5,144000
21948,1,86400
21948,3,21000
21948,4,21000
21948,5,69120
21950,1,86400
21950,3,21000
21950,4,21000
21950,5,69120
21952,1,86400
21952,3,21000
21952,4,21000
21952,5,69120
21954,1,86400
21954,3,21000
21954,4,21000
21954,5,69120
21956,1,86400
21956,3,21000
21956,4,21000
21956,5,69120
21958,1,86400
21958,3,21000
21958,4,21000
21958,5,69120
21960,1,86400
21960,3,21000
21960,4,21000
21960,5,69120
21962,1,86400
21962,3,21000
21962,4,21000
21962,5,69120
21964,1,86400
21964,3,21000
21964,4,21000
21964,5,69120
21966,1,86400
21966,3,21000
21966,4,21000
21966,5,69120
21968,1,86400
21968,3,21000
21968,4,21000
21968,5,69120
21970,1,86400
21970,3,21000
21970,4,21000
21970,5,69120
22176,1,1800
22176,3,630
22176,4,630
22176,5,1440
22176,8,30900
22178,1,1800
22178,3,630
22178,4,630
22178,5,1440
22178,8,30900
22230,1,5460
22230,3,1911
22230,4,1911
22230,5,4368
22292,1,2340
22292,3,819
22292,4,819
22292,5,1872
22299,1,3600
22299,3,1260
22299,4,1260
22299,5,2880
22299,8,68100
22300,1,3600
22300,3,1260
22300,4,1260
22300,5,2880
22300,8,68100
22301,1,3600
22301,3,1260
22301,4,1260
22301,5,2880
22301,8,68100
22302,1,3600
22302,3,1260
22302,4,1260
22302,5,2880
22303,1,3600
22303,3,1260
22303,4,1260
22303,5,2880
22303,8,68100
22304,1,3600
22304,3,1260
22304,4,1260
22304,5,2880
22304,8,68100
22305,1,3600
22305,3,1260
22305,4,1260
22305,5,2880
22305,8,68100
22306,1,3600
22306,3,1260
22306,4,1260
22306,5,2880
22306,8,68100
22307,1,3600
22307,3,1260
22307,4,1260
22307,5,2880
22307,8,68100
22308,1,3600
22308,3,1260
22308,4,1260
22308,5,2880
22308,8,68100
22309,1,3600
22309,3,1260
22309,4,1260
22309,5,2880
22309,8,68100
22310,1,3600
22310,3,1260
22310,4,1260
22310,5,2880
22310,8,68100
22311,1,3600
22311,3,1260
22311,4,1260
22311,5,2880
22311,8,68100
22326,1,1800
22326,3,630
22326,4,630
22326,5,1440
22328,1,1800
22328,3,630
22328,4,630
22328,5,1440
22330,1,1800
22330,3,630
22330,4,630
22330,5,1440
22332,1,1800
22332,3,630
22332,4,630
22332,5,1440
22429,1,360000
22429,3,126000
22429,4,126000
22429,5,288000
22431,1,360000
22431,3,126000
22431,4,126000
22431,5,288000
22437,1,360000
22437,3,126000
22437,4,126000
22437,5,288000
22441,1,360000
22441,3,126000
22441,4,126000
22441,5,288000
22443,1,300000
22443,3,105000
22443,4,105000
22443,5,240000
22445,1,300000
22445,3,105000
22445,4,105000
22445,5,240000
22447,1,300000
22447,3,105000
22447,4,105000
22447,5,240000
22449,1,300000
22449,3,105000
22449,4,105000
22449,5,240000
22453,1,180000
22453,3,63000
22453,4,63000
22453,5,144000
22457,1,180000
22457,3,63000
22457,4,63000
22457,5,144000
22461,1,180000
22461,3,63000
22461,4,63000
22461,5,144000
22465,1,180000
22465,3,63000
22465,4,63000
22465,5,144000
22467,1,300000
22467,3,105000
22467,4,105000
22467,5,240000
22469,1,300000
22469,3,105000
22469,4,105000
22469,5,240000
22471,1,300000
22471,3,105000
22471,4,105000
22471,5,240000
22475,1,300000
22475,3,105000
22475,4,105000
22475,5,240000
22477,1,2700
22477,3,945
22477,4,945
22477,5,2160
22543,1,900
22543,3,315
22543,4,315
22543,5,720
22543,8,13800
22545,1,240000
22545,3,84000
22545,4,84000
22545,5,192000
22547,1,240000
22547,3,84000
22547,4,84000
22547,5,192000
22549,1,240000
22549,3,84000
22549,4,84000
22549,5,192000
22554,1,3600
22554,3,1260
22554,4,1260
22554,5,2880
22554,8,68100
22556,1,3600
22556,3,1260
22556,4,1260
22556,5,2880
22556,8,68100
22558,1,3600
22558,3,1260
22558,4,1260
22558,5,2880
22558,8,68100
22573,1,900
22573,3,315
22573,4,315
22573,5,720
22577,1,900
22577,3,315
22577,4,315
22577,5,720
22577,8,13800
22766,1,900
22766,3,315
22766,4,315
22766,5,720
22766,8,23700
22779,1,600
22779,3,210
22779,4,210
22779,5,480
22781,1,12000
22781,3,4200
22781,4,4200
22781,5,9600
22783,1,3600
22783,3,1260
22783,4,1260
22783,5,2880
22853,1,6000000
22853,3,84000
22853,4,84000
22853,5,4800000
22876,1,900
22876,3,315
22876,4,315
22876,5,720
22878,1,900
22878,3,315
22878,4,315
22878,5,720
22880,1,900
22880,3,315
22880,4,315
22880,5,720
22882,1,900
22882,3,315
22882,4,315
22882,5,720
22884,1,900
22884,3,315
22884,4,315
22884,5,720
22886,1,1800
22886,3,630
22886,4,630
22886,5,1440
22888,1,900
22888,3,315
22888,4,315
22888,5,720
22890,1,1800
22890,3,630
22890,4,630
22890,5,1440
22892,1,2700
22892,3,945
22892,4,945
22892,5,2160
22894,1,900
22894,3,315
22894,4,315
22894,5,720
22896,1,1800
22896,3,630
22896,4,630
22896,5,1440
22898,1,1800
22898,3,630
22898,4,630
22898,5,1440
22900,1,900
22900,3,315
22900,4,315
22900,5,720
22902,1,900
22902,3,315
22902,4,315
22902,5,720
22904,1,900
22904,3,315
22904,4,315
22904,5,720
22906,1,1800
22906,3,630
22906,4,630
22906,5,1440
22908,1,1800
22908,3,630
22908,4,630
22908,5,1440
22910,1,1800
22910,3,630
22910,4,630
22910,5,1440
22912,1,2700
22912,3,945
22912,4,945
22912,5,2160
22914,1,2700
22914,3,945
22914,4,945
22914,5,2160
22916,1,2700
22916,3,945
22916,4,945
22916,5,2160
22918,1,900
22918,3,315
22918,4,315
22918,5,720
22920,1,900
22920,3,315
22920,4,315
22920,5,720
22922,1,900
22922,3,315
22922,4,315
22922,5,720
22924,1,900
22924,3,315
22924,4,315
22924,5,720
22926,1,1800
22926,3,630
22926,4,630
22926,5,1440
22928,1,1800
22928,3,630
22928,4,630
22928,5,1440
22930,1,1800
22930,3,630
22930,4,630
22930,5,1440
22932,1,1800
22932,3,630
22932,4,630
22932,5,1440
22934,1,1800
22934,3,630
22934,4,630
22934,5,1440
22936,1,1800
22936,3,630
22936,4,630
22936,5,1440
22938,1,1800
22938,3,630
22938,4,630
22938,5,1440
22940,1,1800
22940,3,630
22940,4,630
22940,5,1440
22942,1,1800
22942,3,630
22942,4,630
22942,5,1440
22944,1,1800
22944,3,630
22944,4,630
22944,5,1440
22946,1,1800
22946,3,630
22946,4,630
22946,5,1440
22948,1,900
22948,3,315
22948,4,315
22948,5,720
22950,1,1800
22950,3,630
22950,4,630
22950,5,1440
22952,1,2700
22952,3,945
22952,4,945
22952,5,2160
22954,1,900
22954,3,315
22954,4,315
22954,5,720
23056,1,9000
23056,3,4200
23056,4,4200
23056,5,7200
23056,8,36000
23058,1,9000
23058,3,4200
23058,4,4200
23058,5,7200
23058,8,36000
23060,1,9000
23060,3,4200
23060,4,4200
23060,5,7200
23060,8,36000
23062,1,9000
23062,3,4200
23062,4,4200
23062,5,7200
23062,8,36000
23072,1,300
23072,3,105
23072,4,105
23072,5,240
23415,1,900
23415,3,315
23415,4,315
23415,5,720
23417,1,2700
23417,3,945
23417,4,945
23417,5,2160
23419,1,900
23419,3,315
23419,4,315
23419,5,720
23474,1,900
23474,3,315
23474,4,315
23474,5,720
23507,1,900
23507,3,315
23507,4,315
23507,5,720
23511,1,900
23511,3,315
23511,4,315
23511,5,720
23513,1,900
23513,3,315
23513,4,315
23513,5,720
23524,1,900
23524,3,315
23524,4,315
23524,5,720
23524,8,23700
23526,1,900
23526,3,315
23526,4,315
23526,5,720
23526,8,23700
23528,1,2700
23528,3,945
23528,4,945
23528,5,2160
23528,8,51000
23534,1,1800
23534,3,630
23534,4,630
23534,5,1440
23534,8,30900
23537,1,900
23537,3,315
23537,4,315
23537,5,720
23560,1,900
23560,3,315
23560,4,315
23560,5,720
23560,8,23700
23562,1,900
23562,3,315
23562,4,315
23562,5,720
23562,8,23700
23564,1,900
23564,3,315
23564,4,315
23564,5,720
23564,8,23700
23660,1,300
23660,3,105
23660,4,105
23660,5,240
23703,1,600
23703,3,210
23703,4,210
23703,5,480
23706,1,600
23706,3,210
23706,4,210
23706,5,480
23708,1,300
23708,3,105
23708,4,105
23708,5,240
23710,1,600
23710,3,210
23710,4,210
23710,5,480
23710,8,15900
23712,1,300
23712,3,105
23712,4,105
23712,5,240
23712,8,7800
23714,1,600
23714,3,210
23714,4,210
23714,5,480
23716,1,300
23716,3,105
23716,4,105
23716,5,240
23718,1,600
23718,3,210
23718,4,210
23718,5,480
23718,8,15900
23720,1,300
23720,3,105
23720,4,105
23720,5,240
23720,8,7800
23722,1,600
23722,3,210
23722,4,210
23722,5,480
23724,1,300
23724,3,105
23724,4,105
23724,5,240
23726,1,600
23726,3,210
23726,4,210
23726,5,480
23728,1,300
23728,3,105
23728,4,105
23728,5,240
23730,1,600
23730,3,210
23730,4,210
23730,5,480
23732,1,300
23732,3,105
23732,4,105
23732,5,240
23736,1,54000
23736,3,18900
23736,4,18900
23736,5,43200
23758,1,2000000
23758,3,28000
23758,4,28000
23758,5,1600000
23760,1,12000
23760,3,4200
23760,4,4200
23760,5,9600
23774,1,9000000
23774,3,126000
23774,4,126000
23774,5,7200000
23784,1,900
23784,3,315
23784,4,315
23784,5,720
23786,1,2700
23786,3,945
23786,4,945
23786,5,2160
23788,1,900
23788,3,315
23788,4,315
23788,5,720
23790,1,900
23790,3,315
23790,4,315
23790,5,720
23792,1,900
23792,3,315
23792,4,315
23792,5,720
23794,1,1800
23794,3,630
23794,4,630
23794,5,1440
23796,1,900
23796,3,315
23796,4,315
23796,5,720
23798,1,1800
23798,3,630
23798,4,630
23798,5,1440
23800,1,2700
23800,3,945
23800,4,945
23800,5,2160
23802,1,900
23802,3,315
23802,4,315
23802,5,720
23804,1,1800
23804,3,630
23804,4,630
23804,5,1440
23806,1,1800
23806,3,630
23806,4,630
23806,5,1440
23808,1,900
23808,3,315
23808,4,315
23808,5,720
23810,1,1800
23810,3,630
23810,4,630
23810,5,1440
23812,1,2700
23812,3,945
23812,4,945
23812,5,2160
23814,1,1800
23814,3,630
23814,4,630
23814,5,1440
23816,1,900
23816,3,315
23816,4,315
23816,5,720
23818,1,1800
23818,3,630
23818,4,630
23818,5,1440
23820,1,2700
23820,3,945
23820,4,945
23820,5,2160
23822,1,900
23822,3,315
23822,4,315
23822,5,720
23825,1,1800
23825,3,630
23825,4,630
23825,5,1440
23830,1,2700
23830,3,945
23830,4,945
23830,5,2160
23835,1,900
23835,3,315
23835,4,315
23835,5,720
23837,1,900
23837,3,315
23837,4,315
23837,5,720
23839,1,900
23839,3,315
23839,4,315
23839,5,720
23841,1,1800
23841,3,630
23841,4,630
23841,5,1440
23843,1,1800
23843,3,630
23843,4,630
23843,5,1440
23845,1,1800
23845,3,630
23845,4,630
23845,5,1440
23847,1,2700
23847,3,945
23847,4,945
23847,5,2160
23849,1,2700
23849,3,945
23849,4,945
23849,5,2160
23851,1,2700
23851,3,945
23851,4,945
23851,5,2160
23853,1,900
23853,3,315
23853,4,315
23853,5,720
23855,1,1800
23855,3,630
23855,4,630
23855,5,1440
23857,1,1800
23857,3,630
23857,4,630
23857,5,1440
23865,1,900
23865,3,315
23865,4,315
23865,5,720
23867,1,1800
23867,3,630
23867,4,630
23867,5,1440
23869,1,2700
23869,3,945
23869,4,945
23869,5,2160
23888,1,7200
23888,3,105
23888,4,105
23888,5,5760
23895,1,900
23895,3,315
23895,4,315
23895,5,720
23897,1,900
23897,3,315
23897,4,315
23897,5,720
23899,1,900
23899,3,315
23899,4,315
23899,5,720
23901,1,900
23901,3,315
23901,4,315
23901,5,720
23903,1,900
23903,3,315
23903,4,315
23903,5,720
23912,1,2000000
23912,3,28000
23912,4,28000
23912,5,1600000
23914,1,6000000
23914,3,84000
23914,4,84000
23914,5,4800000
23916,1,2000000
23916,3,28000
23916,4,28000
23916,5,1600000
23918,1,6000000
23918,3,84000
23918,4,84000
23918,5,4800000
23920,1,6000000
23920,3,84000
23920,4,84000
23920,5,4800000
23954,1,54000
23954,3,18900
23954,4,18900
23954,5,43200
24284,1,36000
24284,3,12600
24284,4,12600
24284,5,28800
24284,8,72000
24306,1,5460
24306,3,1911
24306,4,1911
24306,5,4368
24349,1,900
24349,3,315
24349,4,315
24349,5,720
24349,8,13800
24396,1,1800
24396,3,630
24396,4,630
24396,5,1440
24396,8,30900
24418,1,4680
24418,3,1638
24418,4,1638
24418,5,3744
24428,1,7020
24428,3,2457
24428,4,2457
24428,5,5616
24439,1,4680
24439,3,1638
24439,4,1638
24439,5,3744
24444,1,4680
24444,3,1638
24444,4,1638
24444,5,3744
24469,1,2500
24469,3,2100
24469,4,2100
24469,5,2000
24472,1,4800
24472,3,168
24472,4,168
24472,5,3840
24474,1,4800
24474,3,168
24474,4,168
24474,5,3840
24476,1,4800
24476,3,168
24476,4,168
24476,5,3840
24484,1,2000000
24484,3,28000
24484,4,28000
24484,5,1600000
24487,1,9600
24487,3,336
24487,4,336
24487,5,7680
24489,1,9600
24489,3,336
24489,4,336
24489,5,7680
24491,1,9600
24491,3,336
24491,4,336
24491,5,7680
24496,1,4800
24496,3,168
24496,4,168
24496,5,3840
24498,1,4800
24498,3,168
24498,4,168
24498,5,3840
24500,1,4800
24500,3,168
24500,4,168
24500,5,3840
24502,1,4800
24502,3,168
24502,4,168
24502,5,3840
24504,1,4800
24504,3,168
24504,4,168
24504,5,3840
24506,1,4800
24506,3,168
24506,4,168
24506,5,3840
24508,1,9600
24508,3,336
24508,4,336
24508,5,7680
24510,1,9600
24510,3,336
24510,4,336
24510,5,7680
24512,1,9600
24512,3,336
24512,4,336
24512,5,7680
24514,1,9600
24514,3,336
24514,4,336
24514,5,7680
24516,1,9600
24516,3,336
24516,4,336
24516,5,7680
24518,1,9600
24518,3,336
24518,4,336
24518,5,7680
24520,1,14400
24520,3,504
24520,4,504
24520,5,11520
24522,1,14400
24522,3,504
24522,4,504
24522,5,11520
24524,1,14400
24524,3,504
24524,4,504
24524,5,11520
24526,1,14400
24526,3,504
24526,4,504
24526,5,11520
24528,1,14400
24528,3,504
24528,4,504
24528,5,11520
24530,1,14400
24530,3,504
24530,4,504
24530,5,11520
24532,1,14400
24532,3,504
24532,4,504
24532,5,11520
24534,1,14400
24534,3,504
24534,4,504
24534,5,11520
24536,1,14400
24536,3,504
24536,4,504
24536,5,11520
24538,1,14400
24538,3,504
24538,4,504
24538,5,11520
24540,1,14400
24540,3,504
24540,4,504
24540,5,11520
24542,1,14400
24542,3,504
24542,4,504
24542,5,11520
24543,1,4800
24543,3,168
24543,4,168
24543,5,3840
24544,1,4800
24544,3,168
24544,4,168
24544,5,3840
24546,1,16000
24546,3,6300
24546,4,6300
24546,5,12800
24548,1,16000
24548,3,6300
24548,4,6300
24548,5,12800
24549,1,72000
24549,3,25200
24549,4,25200
24549,5,57600
24551,1,72000
24551,3,25200
24551,4,25200
24551,5,57600
24553,1,72000
24553,3,25200
24553,4,25200
24553,5,57600
24555,1,72000
24555,3,25200
24555,4,25200
24555,5,57600
24557,1,16000
24557,3,6300
24557,4,6300
24557,5,12800
24559,1,16000
24559,3,6300
24559,4,6300
24559,5,12800
24561,1,16000
24561,3,6300
24561,4,6300
24561,5,12800
24570,1,36000
24570,3,12600
24570,4,12600
24570,5,28800
24570,8,72000
24604,1,4800
24604,3,168
24604,4,168
24604,5,3840
24605,1,4800
24605,3,168
24605,4,168
