typeID,activityID,materialTypeID,quantity
37324,4,3814,4
37324,3,11466,1
37324,3,9836,2
37324,3,3814,4
37324,1,11481,1
37324,1,25617,8
37324,1,25601,14
37324,1,25609,14
37324,1,25610,250
37324,1,25613,250
37324,1,25623,250
37324,1,25611,1200
37324,1,25612,1200
37324,1,25616,1200
37324,1,25618,1200
37324,5,11466,1
37324,5,3812,5
37325,1,25598,160
37325,1,25590,480
37325,1,25601,480
37325,1,25591,1600
37325,1,25592,1600
37325,1,25593,1600
37325,1,25594,1600
37325,1,25597,1600
37325,1,25599,1600
37325,1,25604,1600
37325,8,20418,2
37325,8,20419,2
37326,4,11466,1
37326,4,9836,2
37326,4,3814,4
37326,3,11466,1
37326,3,9836,2
37326,3,3814,4
37326,1,11481,1
37326,1,25617,8
37326,1,25601,14
37326,1,25609,14
37326,1,25610,250
37326,1,25613,250
37326,1,25623,250
37326,1,25611,1200
37326,1,25612,1200
37326,1,25616,1200
37326,1,25618,1200
37326,5,11466,1
37326,5,3812,5
37327,1,25598,160
37327,1,25590,480
37327,1,25601,480
37327,1,25591,1600
37327,1,25592,1600
37327,1,25593,1600
37327,1,25594,1600
37327,1,25597,1600
37327,1,25599,1600
37327,1,25604,1600
37327,8,20418,2
37327,8,20419,2
37328,4,11466,1
37328,4,9836,2
37328,4,3814,4
37328,3,11466,1
37328,3,9836,2
37328,3,3814,4
37328,1,11481,1
37328,1,25617,8
37328,1,25601,14
37328,1,25609,14
37328,1,25610,250
37328,1,25613,250
37328,1,25623,250
37328,1,25611,1200
37328,1,25612,1200
37328,1,25616,1200
37328,1,25618,1200
37328,5,11466,1
37328,5,3812,5
37329,4,11466,2
37329,4,9836,4
37329,4,3814,8
37329,3,11466,2
37329,3,9836,4
37329,3,3814,8
37329,1,11481,1
37329,1,25617,160
37329,1,25609,200
37329,1,25620,280
37329,1,25610,2000
37329,1,25613,2000
37329,1,25623,2000
37329,1,25616,10000
37329,1,25611,12000
37329,1,25612,12000
37329,1,25618,12000
37329,5,11466,2
37329,5,3812,10
37330,1,25598,3600
37330,1,25590,7200
37330,1,25601,10800
37330,1,25591,12000
37330,1,25592,12000
37330,1,25593,12000
37330,1,25594,12000
37330,1,25597,12000
37330,1,25599,12000
37330,1,25604,12000
37330,8,20418,3
37330,8,20419,3
37331,4,11466,2
37331,4,9836,4
37331,4,3814,8
37331,3,11466,2
37331,3,9836,4
37331,3,3814,8
37331,1,11478,1
37331,1,25617,160
37331,1,25609,200
37331,1,25620,280
37331,1,25610,2000
37331,1,25613,2000
37331,1,25623,2000
37331,1,25616,10000
37331,1,25611,12000
37331,1,25612,12000
37331,1,25618,12000
37331,5,11466,2
37331,5,3812,10
37332,1,25598,3600
37332,1,25590,7200
37332,1,25601,10800
37332,1,25591,12000
37332,1,25592,12000
37332,1,25593,12000
37332,1,25594,12000
37332,1,25597,12000
37332,1,25599,12000
37332,1,25604,12000
37332,8,20418,3
37332,8,20419,3
37333,4,11466,2
37333,4,9836,4
37333,4,3814,8
37333,3,11466,2
37333,3,9836,4
37333,3,3814,8
37333,1,11478,1
37333,1,25617,160
37333,1,25609,200
37333,1,25620,280
37333,1,25610,2000
37333,1,25613,2000
37333,1,25623,2000
37333,1,25616,10000
37333,1,25611,12000
37333,1,25612,12000
37333,1,25618,12000
37333,5,11466,2
37333,5,3812,10
37334,1,25598,3600
37334,1,25590,7200
37334,1,25601,10800
37334,1,25591,12000
37334,1,25592,12000
37334,1,25593,12000
37334,1,25594,12000
37334,1,25597,12000
37334,1,25599,12000
37334,1,25604,12000
37334,8,20418,3
37334,8,20419,3
37335,4,11466,2
37335,4,9836,4
37335,4,3814,8
37335,3,11466,2
37335,3,9836,4
37335,3,3814,8
37335,1,11475,1
37335,1,25617,160
37335,1,25609,200
37335,1,25620,280
37335,1,25610,2000
37335,1,25613,2000
37335,1,25623,2000
37335,1,25616,10000
37335,1,25611,12000
37335,1,25612,12000
37335,1,25618,12000
37335,5,11466,2
37335,5,3812,10
37338,1,25598,3600
37338,1,25590,7200
37338,1,25601,10800
37338,1,25591,12000
37338,1,25592,12000
37338,1,25593,12000
37338,1,25594,12000
37338,1,25597,12000
37338,1,25599,12000
37338,1,25604,12000
37338,8,20418,3
37338,8,20419,3
37339,4,11466,2
37339,4,9836,4
37339,4,3814,8
37339,3,11466,2
37339,3,9836,4
37339,3,3814,8
37339,1,11475,1
37339,1,25617,160
37339,1,25609,200
37339,1,25620,280
37339,1,25610,2000
37339,1,25613,2000
37339,1,25623,2000
37339,1,25616,10000
37339,1,25611,12000
37339,1,25612,12000
37339,1,25618,12000
37339,5,11466,2
37339,5,3812,10
37340,1,25598,2000
37340,1,25590,6000
37340,1,25601,6000
37340,1,25591,20000
37340,1,25592,20000
37340,1,25593,20000
37340,1,25594,20000
37340,1,25597,20000
37340,1,25599,20000
37340,1,25604,20000
37340,8,20412,3
37340,8,20414,3
37341,4,11746,1
37341,4,9836,4
37341,4,3814,8
37341,3,11746,1
37341,3,9836,4
37341,3,3814,8
37341,1,11475,1
37341,1,25617,120
37341,1,25609,210
37341,1,25620,210
37341,1,25610,3750
37341,1,25613,3750
37341,1,25623,3750
37341,1,25611,18000
37341,1,25612,18000
37341,1,25616,18000
37341,1,25618,18000
37341,5,11746,1
37341,5,3812,10
37342,4,11466,4
37342,4,9836,8
37342,4,3814,16
37342,3,11466,4
37342,3,9836,8
37342,3,3814,16
37342,1,11481,1
37342,1,25617,2000
37342,1,25609,2500
37342,1,25620,3500
37342,1,25610,25000
37342,1,25613,25000
37342,1,25623,25000
37342,1,25616,125000
37342,1,25611,150000
37342,1,25612,150000
37342,1,25618,150000
37342,5,11466,10
37342,5,3812,50
37343,1,25598,36000
37343,1,25590,72000
37343,1,25601,108000
37343,1,25591,120000
37343,1,25592,120000
37343,1,25593,120000
37343,1,25594,120000
37343,1,25597,120000
37343,1,25599,120000
37343,1,25604,120000
37343,8,20418,4
37343,8,20419,4
37344,4,11466,4
37344,4,9836,8
37344,4,3814,16
37344,3,11466,4
37344,3,9836,8
37344,3,3814,16
37344,1,11478,1
37344,1,25617,2000
37344,1,25609,2500
37344,1,25620,3500
37344,1,25610,25000
37344,1,25613,25000
37344,1,25623,25000
37344,1,25616,125000
37344,1,25611,150000
37344,1,25612,150000
37344,1,25618,150000
37344,5,11466,10
37344,5,3812,50
53729,1,2869,1
53729,1,11399,114
53729,1,17136,503
53729,1,2367,542
53729,1,2348,620
53730,1,2869,1
53730,1,11399,157
53730,1,17136,497
53730,1,2367,888
53730,1,12836,906
53731,1,2869,1
53731,1,11399,172
53731,1,17136,527
53731,1,2346,1070
53731,1,12836,1261
37348,4,11459,1
37348,4,9836,2
37348,4,3814,4
37348,3,11459,1
37348,3,9836,2
37348,3,3814,4
37348,1,11478,1
37348,1,25619,8
37348,1,25620,8
37348,1,25622,8
37348,1,25607,700
37348,1,25611,700
37348,1,25612,700
37348,1,25615,700
37348,1,25616,700
37348,1,25618,700
37348,1,25621,1300
37348,5,11459,1
37348,5,3812,5
37349,1,25600,80
37349,1,25601,400
37349,1,25603,400
37349,1,25588,1600
37349,1,25592,1600
37349,1,25593,1600
37349,1,25596,1600
37349,1,25597,1600
37349,1,25599,1600
37349,1,25602,1600
37349,8,20415,2
37349,8,20416,2
37350,4,11459,1
37350,4,9836,2
37350,4,3814,4
37350,3,11459,1
37350,3,9836,2
37350,3,3814,4
37350,1,11478,1
37350,1,25619,8
37350,1,25620,8
37350,1,25622,8
37350,1,25607,700
37350,1,25611,700
37350,1,25612,700
37350,1,25615,700
37350,1,25616,700
37350,1,25618,700
37350,1,25621,1300
37350,5,11459,1
37350,5,3812,5
37351,4,11459,1
37351,4,9836,2
37351,4,3814,4
37351,3,11459,1
37351,3,9836,2
37351,3,3814,4
37351,1,11478,1
37351,1,25619,8
37351,1,25620,8
37351,1,25622,8
37351,1,25607,700
37351,1,25611,700
37351,1,25612,700
37351,1,25615,700
37351,1,25616,700
37351,1,25618,700
37351,1,25621,1300
37351,5,11459,1
37351,5,3812,5
37352,1,25600,80
37352,1,25601,400
37352,1,25603,400
37352,1,25588,1600
37352,1,25592,1600
37352,1,25593,1600
37352,1,25596,1600
37352,1,25597,1600
37352,1,25599,1600
37352,1,25602,1600
37352,8,20418,2
37352,8,20419,2
37353,4,11466,1
37353,4,9836,2
37353,4,3814,4
37353,3,11466,1
37353,3,9836,2
37353,3,3814,4
37353,1,11481,1
37353,1,25619,8
37353,1,25620,8
37353,1,25622,8
37353,1,25607,700
37353,1,25611,700
37353,1,25612,700
37353,1,25615,700
37353,1,25616,700
37353,1,25618,700
37353,1,25621,1300
37353,5,11466,1
37353,5,3812,5
37354,1,25600,80
37354,1,25601,400
37354,1,25603,400
37354,1,25588,1600
37354,1,25592,1600
37354,1,25593,1600
37354,1,25596,1600
37354,1,25597,1600
37354,1,25599,1600
37354,1,25602,1600
37354,8,20418,2
37354,8,20419,2
37355,4,11466,1
37355,4,9836,2
37355,4,3814,4
37355,3,11466,1
37355,3,9836,2
37355,3,3814,4
37355,1,11481,1
37355,1,25617,8
37355,1,25601,14
37355,1,25609,14
37355,1,25610,250
37355,1,25613,250
37355,1,25623,250
37355,1,25611,1200
37355,1,25612,1200
37355,1,25616,1200
37355,1,25618,1200
37355,5,11466,1
37355,5,3812,5
37356,1,25600,80
37356,1,25601,400
37356,1,25603,400
37356,1,25588,1600
37356,1,25592,1600
37356,1,25593,1600
37356,1,25596,1600
37356,1,25597,1600
37356,1,25599,1600
37356,1,25602,1600
37356,8,20418,2
37356,8,20419,2
37357,4,11466,1
37357,4,9836,2
37357,4,3814,4
37357,3,11466,1
37357,3,9836,2
37357,3,3814,4
37357,1,11481,1
37357,1,25617,8
37357,1,25601,14
37357,1,25609,14
37357,1,25610,250
37357,1,25613,250
37357,1,25623,250
37357,1,25611,1200
37357,1,25612,1200
37357,1,25616,1200
37357,1,25618,1200
37357,5,11466,1
37357,5,3812,5
37358,1,25600,1000
37358,1,25601,5000
37358,1,25603,5000
37358,1,25588,20000
37358,1,25592,20000
37358,1,25593,20000
37358,1,25596,20000
37358,1,25597,20000
37358,1,25599,20000
37358,1,25602,20000
37358,8,20418,3
37358,8,20419,3
37359,4,11466,1
37359,4,9836,4
37359,4,3814,8
37359,3,11466,1
37359,3,9836,4
37359,3,3814,8
37359,1,11481,1
37359,1,25620,120
37359,1,25622,120
37359,1,25619,150
37359,1,25607,10500
37359,1,25611,10500
37359,1,25612,10500
37359,1,25615,10500
37359,1,25616,10500
37359,1,25618,10500
37359,1,25621,19500
37359,5,11466,1
37359,5,3812,10
37360,1,25600,1000
37360,1,25601,5000
37360,1,25603,5000
37360,1,25588,20000
37360,1,25592,20000
37360,1,25593,20000
37360,1,25596,20000
37360,1,25597,20000
37360,1,25599,20000
37360,1,25602,20000
37360,8,20415,3
37360,8,20416,3
37361,4,11459,1
37361,4,9836,4
37361,4,3814,8
37361,3,11459,1
37361,3,9836,4
37361,3,3814,8
37361,1,11478,1
37361,1,25620,120
37361,1,25622,120
37361,1,25619,150
37361,1,25607,10500
37361,1,25611,10500
37361,1,25612,10500
37361,1,25615,10500
37361,1,25616,10500
37361,1,25618,10500
37361,1,25621,19500
37361,5,11459,1
37361,5,3812,10
37364,1,25600,1000
37364,1,25601,5000
37364,1,25603,5000
37364,1,25588,20000
37364,1,25592,20000
37364,1,25593,20000
37364,1,25596,20000
37364,1,25597,20000
37364,1,25599,20000
37364,1,25602,20000
37364,8,20412,3
37364,8,20414,3
37365,4,11746,1
37365,4,9836,4
37365,4,3814,8
37365,3,11746,1
37365,3,9836,4
37365,3,3814,8
37365,1,11475,1
37365,1,25620,120
37365,1,25622,120
37365,1,25619,150
37365,1,25607,10500
37365,1,25611,10500
37365,1,25612,10500
37365,1,25615,10500
37365,1,25616,10500
37365,1,25618,10500
37365,1,25621,19500
37365,5,11746,1
37365,5,3812,10
37366,1,25600,1000
37366,1,25601,5000
37366,1,25603,5000
37366,1,25588,20000
37366,1,25592,20000
37366,1,25593,20000
37366,1,25596,20000
37366,1,25597,20000
37366,1,25599,20000
37366,1,25602,20000
37366,8,20412,3
37366,8,20414,3
37367,4,11746,1
37367,4,9836,4
37367,4,3814,8
37367,3,11746,1
37367,3,9836,4
37367,3,3814,8
37367,1,11475,1
37367,1,25620,120
37367,1,25622,120
37367,1,25619,150
37367,1,25607,10500
37367,1,25611,10500
37367,1,25612,10500
37367,1,25615,10500
37367,1,25616,10500
37367,1,25618,10500
37367,1,25621,19500
37367,5,11746,1
37367,5,3812,10
37368,1,25600,1000
37368,1,25601,5000
37368,1,25603,5000
37368,1,25588,20000
37368,1,25592,20000
37368,1,25593,20000
37368,1,25596,20000
37368,1,25597,20000
37368,1,25599,20000
37368,1,25602,20000
37368,8,20412,3
37368,8,20414,3
37369,4,11746,1
37369,4,9836,4
37369,4,3814,8
37369,3,11746,1
37369,3,9836,4
37369,3,3814,8
37369,1,11475,1
37369,1,25620,120
37369,1,25622,120
37369,1,25619,150
37369,1,25607,10500
37369,1,25611,10500
37369,1,25612,10500
37369,1,25615,10500
37369,1,25616,10500
37369,1,25618,10500
37369,1,25621,19500
37369,5,11746,1
37369,5,3812,10
37370,1,25600,1000
37370,1,25601,5000
37370,1,25603,5000
37370,1,25588,20000
37370,1,25592,20000
37370,1,25593,20000
37370,1,25596,20000
37370,1,25597,20000
37370,1,25599,20000
37370,1,25602,20000
37370,8,20412,3
37370,8,20414,3
37371,4,11746,1
37371,4,9836,4
37371,4,3814,8
37371,3,11746,1
37371,3,9836,4
37371,3,3814,8
37371,1,11475,1
37371,1,25620,120
37371,1,25622,120
37371,1,25619,150
37371,1,25607,10500
37371,1,25611,10500
37371,1,25612,10500
37371,1,25615,10500
37371,1,25616,10500
37371,1,25618,10500
37371,1,25621,19500
37371,5,11746,1
37371,5,3812,10
37372,1,25600,12000
37372,1,25601,60000
37372,1,25603,60000
37372,1,25588,240000
37372,1,25592,240000
37372,1,25593,240000
37372,1,25596,240000
37372,1,25597,240000
37372,1,25599,240000
37372,1,25602,240000
37372,8,20418,4
37372,8,20419,4
37373,4,11466,1
37373,4,9836,8
37373,4,3814,16
37373,3,11466,1
37373,3,9836,8
37373,3,3814,16
37373,1,11481,1
37373,1,25619,2400
37373,1,25620,2400
37373,1,25622,2400
37373,1,25607,210000
37373,1,25611,210000
37373,1,25612,210000
37373,1,25615,210000
37373,1,25616,210000
37373,1,25618,210000
37373,1,25621,390000
37373,5,11466,1
37373,5,3812,50
37374,1,25600,12000
37374,1,25601,60000
37374,1,25603,60000
37374,1,25588,240000
37374,1,25592,240000
37374,1,25593,240000
37374,1,25596,240000
37374,1,25597,240000
37374,1,25599,240000
37374,1,25602,240000
37374,8,20415,4
37374,8,20416,4
37375,4,11459,1
37375,4,9836,8
37375,4,3814,16
37375,3,11459,1
37375,3,9836,8
37375,3,3814,16
37375,1,11478,1
37375,1,25619,2400
37375,1,25620,2400
37375,1,25622,2400
37375,1,25607,210000
37375,1,25611,210000
37375,1,25612,210000
37375,1,25615,210000
37375,1,25616,210000
37375,1,25618,210000
37375,1,25621,390000
37375,5,11459,1
37375,5,3812,50
37376,1,25598,36000
37376,1,25590,72000
37376,1,25601,108000
37376,1,25591,120000
37376,1,25592,120000
37376,1,25593,120000
37376,1,25594,120000
37376,1,25597,120000
37376,1,25599,120000
37376,1,25604,120000
37376,8,20418,4
37376,8,20419,4
37377,4,11466,4
37377,4,9836,8
37377,4,3814,16
37377,3,11466,4
37377,3,9836,8
37377,3,3814,16
37377,1,11475,1
37377,1,25617,2000
37377,1,25609,2500
37377,1,25620,3500
37377,1,25610,25000
37377,1,25613,25000
37377,1,25623,25000
37377,1,25616,125000
37377,1,25611,150000
37377,1,25612,150000
37377,1,25618,150000
37377,5,11466,10
37377,5,3812,50
37378,1,25595,130
37378,1,25606,400
37378,1,25588,600
37378,1,25589,600
37378,1,25591,600
37378,1,25594,600
37378,1,25596,600
37378,1,25597,600
37378,1,25602,600
37378,1,25604,600
37378,8,20420,2
37378,8,20423,2
37379,4,11464,1
37379,4,9836,2
37379,4,3814,4
37379,3,11464,1
37379,3,9836,2
37379,3,3814,4
37379,1,11486,1
37379,1,25608,4
37379,1,25614,4
37379,1,25625,4
37379,1,25610,100
37379,1,25613,100
37379,1,25621,100
37379,1,25623,100
37379,1,25607,750
37379,1,25615,750
37379,1,25616,750
37379,5,11464,1
37379,5,3812,5
37380,1,25595,130
37380,1,25606,400
37380,1,25588,600
37380,1,25589,600
37380,1,25591,600
37380,1,25594,600
37380,1,25596,600
37380,1,25597,600
37380,1,25602,600
37380,1,25604,600
37380,8,20420,2
37380,8,20423,2
37381,4,11464,1
37381,4,9836,2
37381,4,3814,4
37381,3,11464,1
37381,3,9836,2
37381,3,3814,4
37381,1,11486,1
37381,1,25608,4
37381,1,25614,4
37381,1,25625,4
37381,1,25610,100
37381,1,25613,100
37381,1,25621,100
37381,1,25623,100
37381,1,25607,750
37381,1,25615,750
37381,1,25616,750
37381,5,11464,1
37381,5,3812,5
37382,1,25595,130
37382,1,25606,400
37382,1,25588,600
37382,1,25589,600
37382,1,25591,600
37382,1,25594,600
37382,1,25596,600
37382,1,25597,600
37382,1,25602,600
37382,1,25604,600
37382,8,20411,2
37382,8,20414,2
37383,4,11458,1
37383,4,9836,2
37383,4,3814,4
37383,3,11458,1
37383,3,9836,2
37383,3,3814,4
37383,1,11482,1
37383,1,25608,4
37383,1,25614,4
37383,1,25625,4
37383,1,25610,100
37383,1,25613,100
37383,1,25621,100
37383,1,25623,100
37383,1,25607,750
37383,1,25615,750
37383,1,25616,750
37383,5,11458,1
37383,5,3812,5
37384,1,25595,130
37384,1,25606,400
37384,1,25588,600
37384,1,25589,600
37384,1,25591,600
37384,1,25594,600
37384,1,25596,600
37384,1,25597,600
37384,1,25602,600
37384,1,25604,600
37384,8,20411,2
37384,8,20414,2
37385,4,11458,1
37385,4,9836,2
37385,4,3814,4
37385,3,11458,1
37385,3,9836,2
37385,3,3814,4
37385,1,11482,1
37385,1,25608,4
37385,1,25614,4
37385,1,25625,4
37385,1,25610,100
37385,1,25613,100
37385,1,25621,100
37385,1,25623,100
37385,1,25607,750
37385,1,25615,750
37385,1,25616,750
37385,5,11458,1
37385,5,3812,5
37386,1,25595,130
37386,1,25606,400
37386,1,25588,600
37386,1,25589,600
37386,1,25591,600
37386,1,25594,600
37386,1,25596,600
37386,1,25597,600
37386,1,25602,600
37386,1,25604,600
37386,8,20418,2
37386,8,20419,2
37387,4,11466,1
37387,4,9836,2
37387,4,3814,4
37387,3,11466,1
37387,3,9836,2
37387,3,3814,4
37387,1,11481,1
37387,1,25608,4
37387,1,25614,4
37387,1,25625,4
37387,1,25610,100
37387,1,25613,100
37387,1,25621,100
37387,1,25623,100
37387,1,25607,750
37387,1,25615,750
37387,1,25616,750
37387,5,11466,1
37387,5,3812,5
37388,1,25595,130
37388,1,25606,400
37388,1,25588,600
37388,1,25589,600
37388,1,25591,600
37388,1,25594,600
37388,1,25596,600
37388,1,25597,600
37388,1,25602,600
37388,1,25604,600
37388,8,20418,2
37388,8,20419,2
37389,4,11466,1
37389,4,9836,2
37389,4,3814,4
37389,3,11466,1
37389,3,9836,2
37389,3,3814,4
37389,1,11481,1
37389,1,25608,4
37389,1,25614,4
37389,1,25625,4
37389,1,25610,100
37389,1,25613,100
37389,1,25621,100
37389,1,25623,100
37389,1,25607,750
37389,1,25615,750
37389,1,25616,750
37389,5,11466,1
37389,5,3812,5
37390,1,25595,130
37390,1,25606,400
37390,1,25588,600
37390,1,25589,600
37390,1,25591,600
37390,1,25594,600
37390,1,25596,600
37390,1,25597,600
37390,1,25602,600
37390,1,25604,600
37390,8,20411,2
37390,8,20414,2
37391,4,11458,1
37391,4,9836,2
37391,4,3814,4
37391,3,11458,1
37391,3,9836,2
37391,3,3814,4
37391,1,11483,1
37391,1,25608,4
37391,1,25614,4
37391,1,25625,4
37391,1,25610,100
37391,1,25613,100
37391,1,25621,100
37391,1,25623,100
37391,1,25607,750
37391,1,25615,750
37391,1,25616,750
37391,5,11458,1
37391,5,3812,5
37392,1,25595,130
37392,1,25606,400
37392,1,25588,600
37392,1,25589,600
37392,1,25591,600
37392,1,25594,600
37392,1,25596,600
37392,1,25597,600
37392,1,25602,600
37392,1,25604,600
37392,8,20411,2
37392,8,20414,2
37393,4,11458,1
37393,4,9836,2
37393,4,3814,4
37393,3,11458,1
37393,3,9836,2
37393,3,3814,4
37393,1,11483,1
37393,1,25608,4
37393,1,25614,4
37393,1,25625,4
37393,1,25610,100
37393,1,25613,100
37393,1,25621,100
37393,1,25623,100
37393,1,25607,750
37393,1,25615,750
37393,1,25616,750
37393,5,11458,1
37393,5,3812,5
37394,1,25595,130
37394,1,25606,400
37394,1,25588,600
37394,1,25589,600
37394,1,25591,600
37394,1,25594,600
37394,1,25596,600
37394,1,25597,600
37394,1,25602,600
37394,1,25604,600
37394,8,20417,2
37394,8,20418,2
37395,4,11463,1
37395,4,9836,2
37395,4,3814,4
37395,3,11463,1
37395,3,9836,2
37395,3,3814,4
37395,1,11483,1
37395,1,25608,4
37395,1,25614,4
37395,1,25625,4
37395,1,25610,100
37395,1,25613,100
37395,1,25621,100
37395,1,25623,100
37395,1,25607,750
37395,1,25615,750
37395,1,25616,750
37395,5,11463,1
37395,5,3812,5
37396,1,25595,130
37396,1,25606,400
37396,1,25588,600
37396,1,25589,600
37396,1,25591,600
37396,1,25594,600
37396,1,25596,600
37396,1,25597,600
37396,1,25602,600
37396,1,25604,600
37396,8,20417,2
37396,8,20418,2
37397,4,11463,1
37397,4,9836,2
37397,4,3814,4
37397,3,11463,1
37397,3,9836,2
37397,3,3814,4
37397,1,11483,1
37397,1,25608,4
37397,1,25614,4
37397,1,25625,4
37397,1,25610,100
37397,1,25613,100
37397,1,25621,100
37397,1,25623,100
37397,1,25607,750
37397,1,25615,750
37397,1,25616,750
37397,5,11463,1
37397,5,3812,5
37398,1,25595,130
37398,1,25606,400
37398,1,25588,600
37398,1,25589,600
37398,1,25591,600
37398,1,25594,600
37398,1,25596,600
37398,1,25597,600
37398,1,25602,600
37398,1,25604,600
37398,8,20171,2
37398,8,20424,2
37399,4,11462,1
37399,4,9836,2
37399,4,3814,4
37399,3,11462,1
37399,3,9836,2
37399,3,3814,4
37399,1,11485,1
37399,1,25608,4
37399,1,25614,4
37399,1,25625,4
37399,1,25610,100
37399,1,25613,100
37399,1,25621,100
37399,1,25623,100
37399,1,25607,750
37399,1,25615,750
37399,1,25616,750
37399,5,11462,1
37399,5,3812,5
37400,1,25595,130
37400,1,25606,400
37400,1,25588,600
37400,1,25589,600
37400,1,25591,600
37400,1,25594,600
37400,1,25596,600
37400,1,25597,600
37400,1,25602,600
37400,1,25604,600
37400,8,20171,2
37400,8,20424,2
37401,4,11462,1
37401,4,9836,2
37401,4,3814,4
37401,3,11462,1
37401,3,9836,2
37401,3,3814,4
37401,1,11485,1
37401,1,25608,4
37401,1,25614,4
37401,1,25625,4
37401,1,25610,100
37401,1,25613,100
37401,1,25621,100
37401,1,25623,100
37401,1,25607,750
37401,1,25615,750
37401,1,25616,750
37401,5,11462,1
37401,5,3812,5
37402,1,25595,130
37402,1,25606,400
37402,1,25588,600
